work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,experience_rating,country,salary_in_aud,cost_of_living
2023,MI,FT,Data Analyst,60000,GBP,72914,HR,0,HR,M,2,Croatia,109744,52.2
2023,EN,PT,Data Analyst,78000,PLN,17779,PL,100,IN,L,1,Poland,26759,48.0
2023,EN,FT,Data Scientist,101400,BRL,19522,BR,100,BR,L,1,Brazil,29382,38.2
2023,SE,FT,Data Science Lead,247500,USD,247500,US,0,US,M,3,United States of America,372516,104.1
2023,SE,FT,Data Science Lead,172200,USD,172200,US,0,US,M,3,United States of America,259181,104.1
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,3,United States of America,338651,104.1
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,3,United States of America,235400,104.1
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,2,United States of America,188139,104.1
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,2,United States of America,135460,104.1
2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,107309,FR,100,FR,M,3,France,161512,82.0
2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75116,FR,100,FR,M,3,France,113058,82.0
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,3,United States of America,194611,104.1
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,3,United States of America,180614,104.1
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,3,United States of America,112883,104.1
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,3,United States of America,254364,104.1
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,3,United States of America,166465,104.1
2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,3,United States of America,433473,104.1
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,3,United States of America,210716,104.1
2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,3,United States of America,433473,104.1
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,3,United States of America,210716,104.1
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,2,United States of America,135460,104.1
2023,MI,FT,Data Science Lead,60000,GBP,72914,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,109744,80.5
2023,MI,FT,Data Science Lead,50000,GBP,60761,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,91452,80.5
2023,SE,FT,Data Scientist,215050,USD,215050,US,100,US,M,3,United States of America,323675,104.1
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,3,United States of America,235400,104.1
2023,SE,FT,Data Architect,198000,USD,198000,US,100,US,M,3,United States of America,298013,104.1
2023,SE,FT,Data Architect,114000,USD,114000,US,100,US,M,3,United States of America,171583,104.1
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,1,United States of America,112883,104.1
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,1,United States of America,90307,104.1
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,SE,FT,Data Scientist,209300,USD,209300,US,100,US,M,3,United States of America,315021,104.1
2023,SE,FT,Data Scientist,182200,USD,182200,US,100,US,M,3,United States of America,274232,104.1
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,MI,FT,Machine Learning Engineer,40000,GBP,48609,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,73162,80.5
2023,EN,FT,Research Engineer,120000,USD,120000,GB,100,GB,M,1,United Kingdom of Great Britain and Northern Ireland,180614,80.5
2023,EN,FT,Research Engineer,60000,USD,60000,GB,100,GB,M,1,United Kingdom of Great Britain and Northern Ireland,90307,80.5
2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,0,US,M,3,United States of America,221402,104.1
2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,0,US,M,3,United States of America,136514,104.1
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,3,United States of America,346177,104.1
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Analyst,227000,USD,227000,US,0,US,M,3,United States of America,341661,104.1
2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,M,3,United States of America,162552,104.1
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Architect,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,3,United States of America,195665,104.1
2023,SE,FT,Data Analyst,52000,EUR,55800,ES,100,ES,M,3,Spain,83985,63.4
2023,SE,FT,Data Analyst,48000,EUR,51508,ES,100,ES,M,3,Spain,77525,63.4
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L,1,United States of America,90307,104.1
2023,EN,FT,Data Analyst,50000,USD,50000,KW,50,US,L,1,Kuwait,75255,64.6
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,3,United States of America,341210,104.1
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,3,United States of America,200632,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Big Data Architect,124999,GBP,151902,GB,100,GB,L,3,United Kingdom of Great Britain and Northern Ireland,228630,80.5
2023,EN,FT,Data Scientist,800000,INR,9727,IN,0,IN,L,1,India,14640,24.7
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,3,United States of America,120409,104.1
2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M,3,United States of America,79018,104.1
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,3,United States of America,376279,104.1
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,3,United States of America,244581,104.1
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,1,United States of America,127934,104.1
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,1,United States of America,112883,104.1
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,3,United States of America,160746,104.1
2023,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M,2,United States of America,248344,104.1
2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,2,United States of America,186634,104.1
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,3,United States of America,174494,104.1
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,3,United States of America,122916,104.1
2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,3,United States of America,252227,104.1
2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,3,United States of America,132420,104.1
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,3,United States of America,376279,104.1
2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,3,United States of America,94822,104.1
2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M,3,Spain,381923,63.4
2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M,3,Spain,254665,63.4
2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M,3,Spain,381923,63.4
2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M,3,Spain,254665,63.4
2023,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M,2,United States of America,255869,104.1
2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,3,United States of America,187748,104.1
2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,3,United States of America,98567,104.1
2023,SE,FT,Data Engineer,213580,USD,213580,US,100,US,M,3,United States of America,321462,104.1
2023,SE,FT,Data Engineer,163625,USD,163625,US,100,US,M,3,United States of America,246274,104.1
2023,EN,FT,Data Engineer,12000,USD,12000,VN,0,VN,L,1,Viet Nam,18061,41.5
2023,SE,FT,Data Engineer,95000,EUR,101943,IE,100,IE,M,3,Ireland,153436,100.2
2023,MI,FT,Product Data Analyst,1350000,INR,16414,IN,100,IN,L,2,India,24704,24.7
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,3,United States of America,331125,104.1
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,3,United States of America,255869,104.1
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,4,United States of America,353702,104.1
2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M,4,United States of America,316074,104.1
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,3,United States of America,173088,104.1
2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M,3,United States of America,301023,104.1
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,3,United States of America,173088,104.1
2023,SE,FT,Data Science Manager,231250,USD,231250,US,100,US,M,3,United States of America,348058,104.1
2023,SE,FT,Data Science Manager,138750,USD,138750,US,100,US,M,3,United States of America,208835,104.1
2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M,3,United States of America,427919,104.1
2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,M,3,United States of America,230418,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,3,United States of America,112883,104.1
2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M,2,United States of America,188139,104.1
2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M,2,United States of America,158037,104.1
2023,MI,FT,Data Analyst,90000,GBP,109371,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,164616,80.5
2023,MI,FT,Data Analyst,70000,GBP,85066,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,128034,80.5
2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,1,United States of America,82781,104.1
2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,1,United States of America,72245,104.1
2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M,1,United States of America,150511,104.1
2023,SE,FT,Data Science Lead,225900,USD,225900,US,0,US,M,3,United States of America,340006,104.1
2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,M,3,United States of America,235400,104.1
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,3,United States of America,376279,104.1
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,3,United States of America,244581,104.1
2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M,3,United States of America,479078,104.1
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M,3,United States of America,284166,104.1
2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,M,3,United States of America,579470,104.1
2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,M,3,United States of America,90307,104.1
2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,2,United States of America,165562,104.1
2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M,2,United States of America,142986,104.1
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,3,United States of America,203190,104.1
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,3,United States of America,271192,104.1
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,3,United States of America,159572,104.1
2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M,3,United States of America,141359,104.1
2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M,3,United States of America,78208,104.1
2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,M,3,United States of America,364044,104.1
2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,M,3,United States of America,201432,104.1
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M,3,United States of America,135460,104.1
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M,4,United States of America,317450,104.1
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M,4,United States of America,175653,104.1
2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M,3,United States of America,289735,104.1
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,3,United States of America,224376,104.1
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,3,United States of America,123968,104.1
2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,100,MX,S,2,Mexico,54184,44.0
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,3,United States of America,223886,104.1
2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,M,3,United States of America,556893,104.1
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M,3,United States of America,353702,104.1
2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,3,United States of America,278446,104.1
2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,182906,80.5
2023,MI,FT,Machine Learning Engineer,80000,GBP,97218,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,146324,80.5
2023,SE,FT,Data Scientist,216100,USD,216100,US,0,US,M,3,United States of America,325255,104.1
2023,SE,FT,Data Scientist,140800,USD,140800,US,0,US,M,3,United States of America,211920,104.1
2023,MI,FT,Machine Learning Engineer,120000,GBP,145828,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,219488,80.5
2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,182906,80.5
2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53654,NL,100,CA,L,3,"Netherlands, Kingdom of the",80755,89.3
2023,EN,FT,Data Scientist,110000,USD,110000,US,50,US,S,1,United States of America,165562,104.1
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,3,United States of America,192655,104.1
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,3,United States of America,122667,104.1
2023,MI,FT,Data Engineer,55000,GBP,66837,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,100597,80.5
2023,MI,FT,Data Engineer,52000,GBP,63192,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,95111,80.5
2023,MI,FT,Data Analyst,50000,GBP,60761,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,91452,80.5
2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,82307,80.5
2023,EX,FT,Data Engineer,284000,USD,284000,US,100,US,M,4,United States of America,427453,104.1
2023,EX,FT,Data Engineer,236000,USD,236000,US,100,US,M,4,United States of America,355207,104.1
2023,SE,FT,Research Scientist,248100,USD,248100,CA,0,CA,M,3,Canada,373419,87.0
2023,SE,FT,Research Scientist,145900,USD,145900,CA,0,CA,M,3,Canada,219596,87.0
2023,SE,FT,Research Engineer,155850,USD,155850,US,0,US,M,3,United States of America,234572,104.1
2023,SE,FT,Research Engineer,102544,USD,102544,US,0,US,M,3,United States of America,154340,104.1
2023,MI,FT,Data Scientist,151410,USD,151410,US,100,US,M,2,United States of America,227889,104.1
2023,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M,2,United States of America,173630,104.1
2023,MI,FT,Data Engineer,62000,EUR,66531,ES,100,ES,M,2,Spain,100136,63.4
2023,MI,FT,Data Engineer,55000,EUR,59020,ES,100,ES,M,2,Spain,88832,63.4
2023,SE,FT,Director of Data Science,170000,CAD,125686,CA,50,CA,M,3,Canada,189172,87.0
2023,SE,FT,Azure Data Engineer,100000,USD,100000,NL,50,NL,L,3,"Netherlands, Kingdom of the",150511,89.3
2023,EN,FT,Data Scientist,1050000,INR,12767,IN,50,IN,L,1,India,19215,24.7
2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,3,United States of America,376279,104.1
2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M,3,United States of America,244581,104.1
2023,SE,FT,Data Scientist,185000,USD,185000,GB,0,GB,M,3,United Kingdom of Great Britain and Northern Ireland,278446,80.5
2023,SE,FT,Data Scientist,120250,USD,120250,GB,0,GB,M,3,United Kingdom of Great Britain and Northern Ireland,180990,80.5
2023,EN,FT,Data Engineer,25000,EUR,26827,DE,100,DE,L,1,Germany,40377,78.2
2023,MI,FT,Research Scientist,85000,USD,85000,US,0,US,M,2,United States of America,127934,104.1
2023,MI,FT,Research Scientist,70000,USD,70000,US,0,US,M,2,United States of America,105358,104.1
2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M,3,United States of America,203190,104.1
2023,SE,FT,BI Developer,100000,USD,100000,US,100,US,M,3,United States of America,150511,104.1
2023,EX,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,4,United States of America,233293,104.1
2023,EX,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,4,United States of America,210716,104.1
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,3,United States of America,341210,104.1
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,3,United States of America,200632,104.1
2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,3,United States of America,338651,104.1
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,3,United States of America,235400,104.1
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,SE,FT,ML Engineer,220000,USD,220000,US,0,US,M,3,United States of America,331125,104.1
2023,SE,FT,ML Engineer,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,3,United States of America,173088,104.1
2023,SE,FT,Data Analytics Manager,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Data Analytics Manager,138900,USD,138900,US,0,US,M,3,United States of America,209060,104.1
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,2,United States of America,244581,104.1
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,2,United States of America,195665,104.1
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,3,United States of America,225767,104.1
2023,SE,FT,Data Engineer,107000,USD,107000,US,100,US,M,3,United States of America,161047,104.1
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,4,United States of America,263395,104.1
2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,4,United States of America,165562,104.1
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,3,United States of America,341210,104.1
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,3,United States of America,200632,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,3,United States of America,188139,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,3,United States of America,338651,104.1
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,3,United States of America,235400,104.1
2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,L,2,United States of America,165562,104.1
2023,SE,FT,Data Engineer,265000,USD,265000,US,100,US,M,3,United States of America,398856,104.1
2023,SE,FT,Data Engineer,182750,USD,182750,US,100,US,M,3,United States of America,275060,104.1
2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,2,United States of America,195665,104.1
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,3,United States of America,160746,104.1
2023,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M,3,United States of America,206953,104.1
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,3,United States of America,122667,104.1
2023,EX,FT,Head of Data Science,314100,USD,314100,US,0,US,M,4,United States of America,472757,104.1
2023,EX,FT,Head of Data Science,195800,USD,195800,US,0,US,M,4,United States of America,294701,104.1
2023,SE,FT,Applied Scientist,205000,USD,205000,US,0,US,M,3,United States of America,308549,104.1
2023,SE,FT,Applied Scientist,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,3,United States of America,248344,104.1
2023,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,3,United States of America,216736,104.1
2023,EN,FT,BI Developer,160000,USD,160000,US,0,US,M,1,United States of America,240818,104.1
2023,EN,FT,BI Developer,100000,USD,100000,US,0,US,M,1,United States of America,150511,104.1
2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M,4,United States of America,301023,104.1
2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,4,United States of America,218242,104.1
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,2,United States of America,225767,104.1
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Manager,199000,USD,199000,US,0,US,M,3,United States of America,299518,104.1
2023,SE,FT,Data Manager,112000,USD,112000,US,0,US,M,3,United States of America,168573,104.1
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M,3,United States of America,158037,104.1
2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,3,United States of America,105358,104.1
2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,100,SE,S,1,Sweden,195665,75.3
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,3,United States of America,271192,104.1
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,3,United States of America,159572,104.1
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,1,United States of America,240818,104.1
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,1,United States of America,203190,104.1
2023,SE,FT,Data Scientist,183000,USD,183000,US,0,US,M,3,United States of America,275436,104.1
2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M,3,United States of America,201685,104.1
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,3,United States of America,331125,104.1
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Applied Scientist,350000,USD,350000,US,0,US,L,3,United States of America,526791,104.1
2023,SE,FT,Applied Scientist,262500,USD,262500,US,0,US,L,3,United States of America,395093,104.1
2023,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M,3,United States of America,183624,104.1
2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M,3,United States of America,141481,104.1
2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M,3,United States of America,415412,104.1
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M,3,United States of America,276941,104.1
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,4,United States of America,466586,104.1
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,4,United States of America,359723,104.1
2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,3,United States of America,338651,104.1
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,3,United States of America,235400,104.1
2023,MI,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,2,United States of America,270921,104.1
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,2,United States of America,225767,104.1
2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M,3,United States of America,343166,104.1
2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,3,United States of America,228777,104.1
2023,SE,FT,Data Scientist,209450,USD,209450,US,100,US,M,3,United States of America,315246,104.1
2023,SE,FT,Data Scientist,158677,USD,158677,US,100,US,M,3,United States of America,238827,104.1
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,3,United States of America,361228,104.1
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,3,United States of America,255869,104.1
2023,MI,FT,Data Analyst,103200,USD,103200,US,0,US,M,2,United States of America,155328,104.1
2023,MI,FT,Data Analyst,61200,USD,61200,US,0,US,M,2,United States of America,92113,104.1
2023,SE,FT,Data Scientist,59000,EUR,63312,CY,50,EE,L,3,Cyprus,95291,72.9
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,3,United States of America,356712,104.1
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M,3,United States of America,361228,104.1
2023,SE,FT,Data Scientist,139000,USD,139000,US,100,US,M,3,United States of America,209211,104.1
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,3,United States of America,262642,104.1
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,3,United States of America,170078,104.1
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
